BCBS_Name,Acronym
Regence Blue Cross Blue Shield of Utah,XNO
Regence BCBS of Oregon,XNP
BCBS of Western New York,XNQ
Regence Blue Cross Blue Shield of Oregon,XNR
Anthem BCBS of New Hampshire,XNS
Regence Blue Cross Blue Shield of Oregon,XNT
Empire BCBS,XNU
Regence Blue Shield of Idaho,XNV
Anthem BCBS of Ohio,XNW
Blue Cross of California,XNX
Unassigned Prefix,XNY
Empire BCBS,XNZ
BCBS of Illinois,XOA
BCBS of Illinois,XOB
BCBS of Illinois,XOC
BCBS of Illinois,XOD
BCBS of Illinois,XOE
BCBS of Illinois,XOF
BCBS of Illinois,XOG
BCBS of Illinois,XOH
BCBS of Illinois,XOI
BCBS of Illinois,XOJ
BCBS of Illinois,XOK
BCBS of Illinois,XOL
BCBS of Illinois,XOM
BCBS of Illinois,XON
BCBS of Illinois,XOO
BCBS of Illinois,XOP
BCBS of Illinois,XOQ
BCBS of Illinois,XOR
BCBS of Illinois,XOS
BCBS of Illinois,XOT
BCBS of Illinois,XOU
Blue Cross Blue Shield of Illinois,XOV
BCBS of Illinois,XOW
BCBS of Illinois,XOX
BCBS of Illinois,XOY
BCBS of Illinois,XOZ
Anthem BCBS of Indiana Pathway Small Group (PPO),XPA
Anthem BCBS of Indiana Pathway Small Group (HMO),XPB
Anthem BCBS of Indiana Pathway Small Group (HMO),XPC
Anthem BCBS of Indiana Health Exchange - Pathway Individual HMO,XPD
Anthem BCBS of Indiana Pathway X Individual (HMO),XPE
Anthem BCBS of Indiana,XPF
Anthem BCS of Indiana,XPG
Anthem BCBS of Indiana Pathway X Individual (HMO),XPH
Unassigned Prefix,XPI
Wellmark BCBS,XPJ
Anthem BCBS of Indiana,XPK
Blue Cross of California,XPL
Anthem BCBS of Ohio,XPM
Anthem BCBS of Ohio,XPN
Blue Cross of Idaho,XPO
Independence Blue Cross,XPP
Blue Cross of Idaho,XPQ
Anthem BCBS of Indiana Pathway Small Group (POS),XPR
Anthem BCBS of Kentucky,XPS
Blue Cross Blue Shield of Minnesota,XPT
Anthem BCBS of Indiana Pathway X Individual (POS),XPU
Anthem BCBS of Indiana Pathway Individual (POS),XPV
Anthem BCBS of Indiana Pathway Small Group (POS),XPW
Anthem BCBS of Indiana,XPX
Blue Cross of California,XPY
Anthem BCBS of Ohio,XPZ
Wellmark BCBS,XQA
Wellmark BCBS,XQB
Wellmark BCBS,XQC
Wellmark BCBS,XQD
Wellmark BCBS,XQE
Wellmark BCBS,XQF
Wellmark BCBS,XQG
Wellmark BCBS,XQH
Wellmark BCBS,XQI
Wellmark BCBS,XQJ
Wellmark BCBS,XQK
Wellmark BCBS,XQL
Wellmark BCBS,XQM
Wellmark BCBS,XQN
Wellmark BCBS,XQO
Wellmark BCBS,XQP
Wellmark BCBS,XQQ
Wellmark BCBS,XQR
Wellmark BCBS,XQS
Wellmark BCBS,XQT
Wellmark BCBS,XQU
Wellmark BCBS,XQV
Wellmark BCBS,XQW
Wellmark BCBS,XQX
