BCBS_Name,Acronym
Blue Cross Blue Shield of North Dakota,YNR
Excellus BCBS,YNS
Premera Blue Cross,YNT
Blue Cross Blue Shield of Illinois,YNU
Blue Cross of California,YNV
Blue Cross of California,YNW
Blue Cross Blue Shield of Nebraska,YNX
Horizon Blue Cross Blue Shield of New Jersey,YNY
Horizon Blue Cross Blue Shield of New Jersey,YNZ
Blue Shield of California,YOA
BCBS of Western New York,YOB
Blue Shield of California,YOC
Highmark BCBS of Pennsylvania,YOD
Blue Cross Blue Shield of Massachusetts,YOE
Blue Cross Blue Shield of Massachusetts,YOF
Blue Cross Blue Shield of Massachusetts,YOG
Highmark BCBS of Pennsylvania,YOH
Blue Cross Blue Shield of Massachusetts,YOI
Anthem BCBS of Wisconsin,YOJ
Blue Cross Blue Shield of Massachusetts,YOK
Highmark BCBS of Pennsylvania,YOL
Blue Cross Blue Shield of Massachusetts,YOM
Blue Cross Blue Shield of Massachusetts,YON
Blue Cross Blue Shield of Massachusetts,YOO
Regence Blue Cross Blue Shield of Oregon,YOP
Anthem BCBS of Ohio,YOQ
Premera Blue Cross,YOR
Anthem BCBS of Wisconsin,YOS
Blue Cross Blue Shield of Rhode Island,YOT
Blue Shield of California,YOU
Highmark BCBS of Pennsylvania,YOV
Blue Cross Blue Shield of Massachusetts,YOW
CareFirst BCBS,YOX
CareFirst BCBS,YOY
Blue Cross Blue Shield of Massachusetts,YOZ
BCBS of North Carolina,YPA
BCBS of North Carolina,YPB
Blue Cross Blue Shield of North Carolina,YPC
BCBS of North Carolina,YPD
BCBS of North Carolina,YPE
BCBS of North Carolina,YPF
BCBS of North Carolina,YPG
BCBS of North Carolina,YPH
BCBS of North Carolina,YPI
BCBS of North Carolina,YPJ
BCBS of North Carolina,YPK
BCBS of North Carolina,YPL
BCBS of North Carolina,YPM
BCBS of North Carolina,YPN
BCBS of North Carolina,YPO
BCBS of North Carolina,YPP
BCBS of North Carolina,YPQ
BCBS of North Carolina,YPR
BCBS of North Carolina,YPS
BCBS of North Carolina,YPT
BCBS of North Carolina,YPU
BCBS of North Carolina,YPV
BCBS of North Carolina,YPW
BCBS of North Carolina,YPX
BCBS of North Carolina,YPY
BCBS of North Carolina,YPZ
BCBS of North Dakota,YQA
BCBS of North Dakota,YQB
BCBS of North Dakota,YQC
Blue Cross Blue Shield of North Dakota,YQD
BCBS of North Dakota,YQE
Blue Cross Blue Shield of North Dakota,YQF
BCBS of North Dakota,YQG
Blue Cross Blue Shield of North Dakota,YQH
BCBS of North Dakota,YQI
BCBS of North Dakota,YQJ
Blue Cross Blue Shield of North Dakota,YQK
Blue Cross Blue Shield of North Dakota,YQL
Blue Cross Blue Shield of North Dakota,YQM
Blue Cross Blue Shield of North Dakota,YQN
Blue Cross Blue Shield of North Dakota,YQO
BCBS of North Dakota,YQP
BCBS of North Dakota,YQQ
Blue Cross Blue Shield of North Dakota,YQR
Anthem BCBS of Missouri,YQS
Blue Cross Blue Shield of North Dakota,YQT
BCBS of North Dakota,YQU
Blue Cross Blue Shield of North Dakota,YQV
Blue Cross Blue Shield of North Dakota,YQW
BCBS of Western New York,YQX
Blue Cross Blue Shield of North Dakota,YQY
BCBS of Western New York,YQZ
Anthem BCBS of Ohio,YRA
Anthem BCBS of Ohio,YRB
Anthem BCBS of Virginia Anthem COMMONWEALTH COORDINATED CARE,YRC
Anthem BCBS of Missouri,YRD
Anthem BCBS of Ohio,YRE
Anthem BCBS of Ohio,YRF
Anthem BCBS of Ohio,YRG
Anthem BCBS of Indiana,YRH
Highmark BCBS of Pennsylvania,YRI
Anthem BCBS of Ohio,YRJ
Anthem BCBS of Indiana,YRK
Anthem BCBS of Ohio,YRL
Anthem BCBS of Ohio,YRM
Anthem BCBS of Ohio,YRN
Anthem BCBS of Ohio,YRO
Anthem BCBS of Ohio,YRP
Anthem BCBS of Missouri,YRQ
Anthem BCBS of Ohio,YRR
Anthem BCBS of Ohio,YRS
Anthem BCBS of Ohio,YRT
Anthem BCBS of Ohio,YRU
Anthem BCBS of Virginia,YRV
Anthem BCBS of Virginia,YRW
Anthem BCBS of Ohio,YRX
Anthem BCBS of Ohio,YRY
Anthem BCBS of Virginia,YRZ
Blue Cross of Idaho,YSA
Blue Cross Blue Shield of Massachusetts,YSB
Blue Cross Blue Shield of Minnesota,YSC
Anthem BCBS of Wisconsin,YSD
Blue Cross Blue Shield of Georgia,YSE
Anthem BCBS of Ohio,YSF
Blue Shield of California,YSG
Blue Cross Blue Shield of Georgia,YSH
Anthem BCBS of Ohio,YSI
Premera Blue Cross,YSJ
Blue Shield of California,YSK
Premera Blue Cross,YSL
Blue Cross Blue Shield of Alabama,YSM
Blue Cross of California,YSN
BCBS of Western New York,YSO
Blue Cross of California,YSP
Blue Cross of California,YSQ
Blue Cross Blue Shield of Texas,YSR
BCBS of Massachusetts,YSS
Unassigned Prefix,YST
Blue Cross Blue Shield of Georgia,YSU
Anthem BCBS of Virginia,YSV
Blue Cross of Idaho,YSW
Blue Cross Blue Shield of Rhode Island,YSX
Anthem BCBS of Ohio,YSY
Anthem BCBS of Wisconsin,YSZ
Anthem BCBS of Virginia Anthem Bluecare,YTA
Anthem BCBS of Virginia Anthem Healthkeepers,YTB
Anthem BCBS of Virginia Anthem Lumenos,YTC
Anthem BCBS of Virginia Anthem Healthkeepers Plus,YTD
Anthem BCBS of Virginia Anthem Healthkeepers Plus,YTE
Anthem BCBS of Virginia Anthem Healthkeepers Plus,YTF
Anthem BCBS of Virginia Anthem Healthkeepers,YTG
Anthem BCBS of Virginia Anthem Healthkeepers,YTH
Anthem BCBS of Virginia,YTI
Anthem BCBS of Virginia,YTJ
Anthem BCBS of Virginia,YTK
Anthem BCBS of Virginia,YTL
Anthem BCBS of Virginia Anthem Medicare Supplemental,YTM
Anthem BCBS of Virginia ACA Off Exchange,YTN
Anthem BCBS of Virginia Anthem Healthkeepers,YTO
Anthem BCBS of Virginia Anthem Keycare,YTP
Anthem BCBS of Virginia,YTQ
Anthem BCBS of Virginia ACA On Exchange,YTR
Anthem BCBS of Virginia Anthem Healthkeepers HMO,YTS
Anthem BCBS of Virginia Anthem Healthkeepers Lumenos,YTT
Anthem BCBS of Virginia Anthem Healthkeepers On Exchange,YTU
Anthem BCBS of Virginia COVA and TLC Medicare Supplments,YTV
Anthem BCBS of Virginia,YTW
Anthem BCBS of Virginia COVA and TLC PPO,YTX
Anthem BCBS of Virginia Anthem Healthkeepers On Exchange,YTY
Anthem BCBS of Virginia Anthem Healthkeepers on exchange,YTZ
BCBS of Oklahoma,YUA
BCBS of Oklahoma,YUB
BCBS of Oklahoma,YUC
BCBS of New Mexico,YUD
BCBS of Oklahoma,YUE
BCBS of Oklahoma,YUF
BCBS of Oklahoma,YUG
BCBS of Oklahoma,YUH
BCBS of Oklahoma,YUI
BCBS of Oklahoma,YUJ
BCBS of Oklahoma,YUK
BCBS of Oklahoma,YUL
BCBS of Oklahoma,YUM
BCBS of Oklahoma,YUN
BCBS of Oklahoma,YUO
BCBS of Oklahoma,YUP
BCBS of Oklahoma,YUQ
BCBS of Oklahoma,YUR
BCBS of Oklahoma,YUS
BCBS of New Mexico,YUT
BCBS of Oklahoma,YUU
Blue Cross Blue Shield of Illinois,YUV
Blue Cross Blue Shield of Oklahoma,YUW
BCBS of Oklahoma,YUX
BCBS of Oklahoma,YUY
BCBS of Oklahoma,YUZ
Regence Blue Cross Blue Shield of Oregon,YVA
Regence Blue Cross Blue Shield of Oregon,YVB
Regence Blue Cross Blue Shield of Oregon,YVC
Regence Blue Cross Blue Shield of Utah,YVD
Anthem BCBS of Virginia,YVE
Regence Blue Cross Blue Shield of Oregon,YVF
Regence Blue Cross Blue Shield of Oregon,YVG
Regence BCBS of Oregon,YVH
Capital BlueCross,YVI
Anthem BCBS of Virginia,YVJ
Anthem BCBS of Indiana,YVK
Regence BCBS of Oregon,YVL
Regence BCBS of Oregon,YVM
Regence Blue Cross Blue Shield of Oregon,YVN
Regence Blue Cross Blue Shield of Oregon,YVO
Regence Blue Cross Blue Shield of Oregon,YVP
Regence Blue Cross Blue Shield of Oregon,YVQ
Regence Blue Cross Blue Shield of Oregon,YVR
Regence Blue Cross Blue Shield of Oregon,YVS
Regence Blue Cross Blue Shield of Oregon,YVT
Regence Blue Cross Blue Shield of Utah,YVU
Regence Blue Cross Blue Shield of Oregon,YVV
Regence Blue Cross Blue Shield of Oregon,YVW
Regence BCBS of Oregon,YVX
Anthem BCBS of Connecticut,YVY
Regence Blue Cross Blue Shield of Oregon,YVZ
Capital Blue Cross,YWA
Capital Blue Cross,YWB
Capital Blue Cross,YWC
Capital Blue Cross,YWD
Capital Blue Cross,YWE
Capital Blue Cross,YWF
Capital Blue Cross,YWG
Capital BlueCross,YWH
Blue Cross Blue Shield of Wisconsin,YWI
Capital Blue Cross,YWJ
Capital Blue Cross,YWK
Anthem BCBS of Ohio,YWL
Capital Blue Cross,YWM
Capital Blue Cross,YWN
Anthem BCBS of Ohio,YWO
Capital Blue Cross,YWP
Anthem BCBS of Indiana,YWQ
Capital Blue Cross,YWR
Capital Blue Cross,YWS
Capital Blue Cross,YWT
Anthem BCBS of Indiana,YWU
Capital Blue Cross,YWV
Capital Blue Cross,YWW
Capital Blue Cross,YWX
Blue Cross Blue Shield of Wyoming,YWY
Capital Blue Cross,YWZ
Independence Blue Cross,YXA
Independence Blue Cross,YXB
Empire Blue Cross Blue Shield,YXC
Empire Blue Cross Blue Shield,YXD
Empire Blue Cross Blue Shield,YXE
Independence Blue Cross,YXF
Empire Blue Cross Blue Shield,YXG
Anthem BCBS of Ohio,YXH
Independence Blue Cross,YXI
Empire Blue Cross Blue Shield,YXJ
Independence Blue Cross,YXK
Independence Blue Cross,YXL
Independence Blue Cross,YXM
Blue Cross Blue Shield of Nebraska,YXN
Independence Blue Cross,YXO
Independence Blue Cross,YXP
Independence Blue Cross,YXQ
Independence Blue Cross,YXR
Empire Blue Cross Blue Shield,YXS
Independence Blue Cross,YXT
Independence Blue Cross,YXU
BCBS of Florida,YXV
Independence Blue Cross,YXW
Independence Blue Cross FOC,YXX
Independence Blue Cross FOC,YXY
Independence Blue Cross,YXZ
Highmark BCBS,YYA
Highmark BCBS,YYB
Highmark BCBS,YYC
Highmark BCBS,YYD
Highmark BCBS,YYE
Highmark BCBS,YYF
Highmark BCBS,YYG
Highmark BCBS,YYH
Highmark BCBS,YYI
Highmark BCBS,YYJ
Highmark BCBS,YYK
Anthem BCBS of Connecticut,YYL
Highmark BCBS,YYM
Highmark BCBS,YYN
Highmark BCBS of Pennsylvania,YYO
Highmark BCBS,YYP
Highmark BCBS,YYQ
Highmark BCBS,YYR
Highmark BCBS,YYS
Highmark BCBS,YYT
Highmark BCBS,YYU
Highmark BCBS,YYV
Highmark BCBS,YYW
Highmark BCBS,YYX
Horizon Blue Cross Blue Shield of New Jersey,YYY
Highmark BCBS,YYZ
Anthem BCBS of Kentucky,YZA
Anthem BCBS of Colorado,YZB
Blue Cross of California,YZC
Anthem BCBS of Indiana,YZD
Anthem BCBS of Kentucky,YZE
Anthem BCBS of Kentucky,YZF
Anthem BCBS of Kentucky,YZG
Blue Cross of Northeast Pennsylvania,YZH
Anthem BCBS of Ohio,YZI
Anthem BCBS of Kentucky,YZJ
Anthem BCBS of Connecticut,YZK
Blue Cross Blue Shield of Nebraska,YZL
Blue Cross of Northeast Pennsylvania,YZM
Anthem BCBS of Nevada,YZN
Anthem BCBS of Ohio,YZO
Blue Cross Blue Shield of Rhode Island,YZP
Anthem BCBS of Ohio,YZQ
Blue Cross of Northeast Pennsylvania,YZR
Anthem BCBS of Nevada,YZS
Anthem BCBS of Nevada,YZT
Blue Cross of California,YZU
Anthem BCBS of Nevada,YZV
BCBS of Western New York,YZW
BCBS of Western New York,YZX
Anthem BCBS of Ohio,YZY
Anthem BCBS of Kentucky,YZZ
