BCBS_Name,Acronym
Independence Blue Cross FOC,IRY
Blue Cross of California,IRZ
Anthem BCBS of Ohio,ISA
Premera Blue Cross,ISB
Horizon BCBS of New Jersey,ISC
Blue Cross Blue Shield of Arizona,ISD
Anthem BCBS of Virginia,ISE
Blue Cross Blue Shield of Arizona,ISF
Unassigned,ISG
CareFirst BCBS,ISH
Blue Shield of California,ISI
Independence Blue Cross FOC,ISJ
CareFirst BCBS,ISK
Wellmark BCBS,ISL
Highmark BCBS of Pennsylvania,ISM
Blue Cross of Idaho,ISN
Blue Cross Blue Shield of Massachusetts,ISO
Anthem BCBS of Wisconsin,ISP
Blue Cross Blue Shield of Kansas City,ISQ
CareFirst BCBS,ISR
Horizon BCBS of New Jersey,ISS
Anthem BCBS of Ohio,IST
Blue Cross of Idaho,ISU
Blue Cross Blue Shield of Michigan,ISV
Blue Cross of Idaho,ISW
Wellmark BCBS,ISX
Unassigned,ISY
Blue Cross of Idaho,ISZ
CareFirst BCBS,ITA
Wellmark BCBS,ITB
Blue Cross Blue Shield of Massachusetts,ITC
Independence Blue Cross FOC,ITD
Blue Cross Blue Shield of North Carolina,ITE
Blue Cross Blue Shield of Michigan,ITF
Anthem BCBS of Georgia,ITG
Capital Blue Cross,ITH
Anthem BCBS of Georgia,ITI
Blue Cross Blue Shield of Tennessee Commercial,ITJ
CareFirst BCBS,ITK
Unassigned,ITL
Blue Cross Blue Shield of Michigan,ITM
Blue Shield of California,ITN
Blue Shield of Northeastern New York,ITO
Anthem BCBS of Ohio,ITP
Wellmark BCBS,ITQ
Empire Blue Cross Blue Shield,ITR
Blue Cross Blue Shield of Arkansas,ITS
Blue Cross of California,ITT
Regence BCBS,ITU
Anthem BCBS of Georgia,ITV
Blue Cross Blue Shield of Illinois,ITW
Regence BCBS,ITX
Independence Blue Cross FOC,ITY
Anthem BCBS of Georgia,ITZ
Wellmark BCBS,IUA
Anthem BCBS of Connecticut,IUB
Anthem BCBS of Ohio,IUC
Unassigned,IUD
Empire Blue Cross Blue Shield,IUE
Anthem BCBS of Missouri,IUF
Premera Blue Cross,IUG
Blue Cross Blue Shield of Massachusetts,IUH
Blue Cross Blue Shield of Rhode Island,IUI
Blue Cross Blue Shield of South Carolina,IUJ
Blue Cross Blue Shield of South Carolina,IUK
CareFirst BCBS,IUL
Blue Cross Blue Shield of Massachusetts,IUM
Unassigned,IUN
Empire Blue Cross Blue Shield,IUO
Anthem BCBS of Connecticut,IUP
CareFirst BCBS,IUQ
Independence Blue Cross FOC,IUR
Independence Blue Cross FOC,IUS
Anthem BCBS of Ohio,IUT
Unassigned,IUU
Regence BCBS,IUV
Anthem BCBS of Ohio,IUW
Empire Blue Cross Blue Shield,IUX
Anthem BCBS of Georgia,IUY
Empire Blue Cross Blue Shield,IUZ
Unassigned,IVA
Blue Cross Blue Shield of Michigan,IVB
Blue Cross Blue Shield of Kansas City,IVC
Highmark BCBS of Pennsylvania,IVD
Blue Shield of California,IVE
Blue Cross Blue Shield of Tennessee Commercial,IVF
Blue Cross of California,IVG
Blue Cross Blue Shield of Rhode Island,IVH
Blue Cross Blue Shield of South Carolina,IVI
Anthem BCBS of Wisconsin,IVJ
Blue Cross Blue Shield of Mississippi,IVK
Blue Cross Blue Shield of South Carolina,IVL
Blue Cross Blue Shield of South Carolina,IVM
Blue Cross Blue Shield of Tennessee Commercial,IVN
Horizon BCBS of New Jersey,IVO
Blue Cross Blue Shield of Michigan,IVP
