BCBS_Name,Acronym
BCBS of Michigan,MZP
BCBS of Minnesota,MZQ
BCBS of Minnesota,MZR
BCBS of North Carolina,MZS
BCBS of Minnesota,MZT
BCBS of South Carolina,MZU
BCBS of Michigan,MZV
BCBS of Minnesota,MZW
BCBS of Minnesota,MZX
BCBS of Michigan,MZY
BCBS of Minnesota,MZZ
